1.000;20.000;21.000;747.000;
2.000;20.000;21.000;978.000;
3.000;20.000;21.000;672.000;
4.000;20.000;21.000;899.000;
5.000;20.000;21.000;869.000;
1.000;20.000;21.000;1042.000;
2.000;20.000;21.000;1007.000;
3.000;20.000;21.000;1141.000;
4.000;20.000;21.000;929.000;
5.000;20.000;21.000;846.000;
1.000;20.000;21.000;883.000;
2.000;20.000;21.000;1228.000;
3.000;20.000;21.000;1029.000;
4.000;20.000;21.000;787.000;
5.000;20.000;21.000;957.000;
1.000;20.000;21.000;1046.000;
2.000;20.000;21.000;590.000;
3.000;20.000;21.000;1110.000;
4.000;20.000;21.000;854.000;
5.000;20.000;21.000;853.000;
1.000;20.000;21.000;855.000;
2.000;20.000;21.000;909.000;
3.000;20.000;21.000;894.000;
4.000;20.000;21.000;866.000;
5.000;20.000;21.000;1065.000;
1.000;20.000;21.000;971.000;
2.000;20.000;21.000;890.000;
3.000;20.000;21.000;1022.000;
4.000;20.000;21.000;861.000;
5.000;20.000;21.000;927.000;
1.000;20.000;21.000;920.000;
2.000;20.000;21.000;1072.000;
3.000;20.000;21.000;949.000;
4.000;20.000;21.000;922.000;
5.000;20.000;21.000;821.000;
1.000;20.000;21.000;980.000;
2.000;20.000;21.000;1018.000;
3.000;20.000;21.000;1171.000;
4.000;20.000;21.000;1043.000;
5.000;20.000;21.000;993.000;
1.000;20.000;21.000;1131.000;
