1.000;20.000;41.000;633.000;
2.000;20.000;41.000;832.000;
3.000;20.000;41.000;621.000;
4.000;20.000;41.000;830.000;
5.000;20.000;41.000;777.000;
1.000;20.000;41.000;1030.000;
2.000;20.000;41.000;864.000;
3.000;20.000;41.000;1054.000;
4.000;20.000;41.000;907.000;
5.000;20.000;41.000;774.000;
1.000;20.000;41.000;743.000;
2.000;20.000;41.000;1198.000;
3.000;20.000;41.000;995.000;
4.000;20.000;41.000;691.000;
5.000;20.000;41.000;901.000;
1.000;20.000;41.000;963.000;
2.000;20.000;41.000;562.000;
3.000;20.000;41.000;1061.000;
4.000;20.000;41.000;831.000;
5.000;20.000;41.000;775.000;
1.000;20.000;41.000;797.000;
2.000;20.000;41.000;880.000;
3.000;20.000;41.000;894.000;
4.000;20.000;41.000;794.000;
5.000;20.000;41.000;1065.000;
1.000;20.000;41.000;879.000;
2.000;20.000;41.000;813.000;
3.000;20.000;41.000;1005.000;
4.000;20.000;41.000;761.000;
5.000;20.000;41.000;787.000;
1.000;20.000;41.000;793.000;
2.000;20.000;41.000;1011.000;
3.000;20.000;41.000;932.000;
4.000;20.000;41.000;897.000;
5.000;20.000;41.000;714.000;
1.000;20.000;41.000;971.000;
2.000;20.000;41.000;914.000;
3.000;20.000;41.000;1137.000;
4.000;20.000;41.000;995.000;
5.000;20.000;41.000;866.000;
1.000;20.000;41.000;936.000;
