1.000;10.000;60.000;189.000;
2.000;10.000;60.000;268.000;
3.000;10.000;60.000;99.000;
4.000;10.000;60.000;287.000;
5.000;10.000;60.000;75.000;
1.000;15.000;90.000;244.000;
2.000;15.000;90.000;302.000;
3.000;15.000;90.000;393.000;
4.000;15.000;90.000;0.000;
5.000;15.000;90.000;586.000;
1.000;20.000;120.000;576.000;
2.000;20.000;120.000;602.000;
3.000;20.000;120.000;439.000;
4.000;20.000;120.000;790.000;
5.000;20.000;120.000;390.000;
1.000;25.000;150.000;717.000;
2.000;25.000;150.000;777.000;
3.000;25.000;150.000;592.000;
4.000;25.000;150.000;619.000;
5.000;25.000;150.000;611.000;
1.000;5.000;30.000;151.000;
2.000;5.000;30.000;104.000;
3.000;5.000;30.000;163.000;
4.000;5.000;30.000;37.000;
5.000;5.000;30.000;166.000;
