/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-2/2-uf20-047.cnf	20	41	T	3	20	41	1137	1087	1137	0.0459981601															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-2/2-uf20-048.cnf	20	41	T	4	20	41	995	959	1114	0.1616266945															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-2/2-uf20-049.cnf	20	41	T	5	20	41	866	863	814	0.056778679															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-2/2-uf20-050.cnf	20	41	T	1	20	41	936	885	792	0.1050847458															
				21	1				avg	0.1263692614															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-030.cnf	20	61	T	1	20	61	741	741	855	0.1538461538															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-031.cnf	20	61	NIL	2	20	61	819	1002	967	0.0349301397															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-032.cnf	20	61	T	3	20	61	798	731	953	0.3036935705															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-033.cnf	20	61	NIL	4	20	61	687	1022	1027	0.0048923679															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-034.cnf	20	61	T	5	20	61	1016	926	1016	0.0971922246															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-035.cnf	20	61	T	1	20	61	740	447	971	1.1722595078															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-036.cnf	20	61	NIL	2	20	61	713	996	996	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-037.cnf	20	61	T	3	20	61	898	749	1062	0.4178905207															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-038.cnf	20	61	T	4	20	61	533	387	936	1.4186046512															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-039.cnf	20	61	T	5	20	61	725	683	593	0.1317715959															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-040.cnf	20	61	T	1	20	61	739	739	971	0.3139377537															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-041.cnf	20	61	NIL	2	20	61	845	1130	1141	0.0097345133															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-042.cnf	20	61	NIL	3	20	61	829	1055	1055	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-043.cnf	20	61	NIL	4	20	61	691	1014	569	0.4388560158															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-044.cnf	20	61	T	5	20	61	623	623	809	0.2985553772															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-045.cnf	20	61	NIL	1	20	61	846	1126	1126	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-046.cnf	20	61	T	2	20	61	914	754	1136	0.5066312997															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-047.cnf	20	61	T	3	20	61	994	851	983	0.1551116334															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-048.cnf	20	61	T	4	20	61	949	917	949	0.0348964013															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-049.cnf	20	61	NIL	5	20	61	746	993	993	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-3/3-uf20-050.cnf	20	61	T	1	20	61	915	852	786	0.0774647887															
				13	0.619047619				avg	0.2652508817															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-020.cnf	20	91	NIL	1	20	91	502	878	899	0.0239179954															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-021.cnf	20	91	NIL	2	20	91	745	1284	1284	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-022.cnf	20	91	NIL	3	20	91	540	1163	1163	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-023.cnf	20	91	NIL	4	20	91	419	846	859	0.0153664303															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-024.cnf	20	91	NIL	5	20	91	677	919	932	0.0141458107															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-025.cnf	20	91	NIL	1	20	91	820	1045	820	0.2153110048															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-026.cnf	20	91	NIL	2	20	91	314	578	575	0.0051903114															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-027.cnf	20	91	NIL	3	20	91	839	1123	1142	0.0169189671															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-028.cnf	20	91	NIL	4	20	91	584	928	928	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-029.cnf	20	91	NIL	5	20	91	168	932	967	0.0375536481															
